timestamps,TP9,AF7,AF8,TP10,Right AUX
1560169042.989,26.855,40.527,32.715,7.324,48.828
1560169042.993,16.602,37.109,27.344,-3.906,75.195
1560169042.997,14.160,35.645,25.391,-1.953,66.406
1560169043.001,26.367,34.668,24.902,12.695,34.180
1560169043.005,43.945,34.668,24.414,35.156,65.430
1560169043.009,27.344,38.086,23.926,17.578,49.316
1560169043.012,15.137,40.039,25.391,2.930,13.672
1560169043.016,13.672,40.527,25.879,0.488,23.438
1560169043.020,16.113,39.551,24.902,9.766,33.203
1560169043.024,33.203,38.574,24.902,33.203,6.836
1560169043.028,21.484,37.598,22.949,18.555,-7.812
1560169043.032,7.812,35.645,24.414,-1.465,46.875
1560169043.036,6.348,34.668,25.391,-2.441,40.527
1560169043.040,14.648,34.668,26.367,9.766,21.484
1560169043.044,32.227,34.668,27.344,35.645,-19.531
1560169043.048,19.043,31.738,24.414,15.137,-23.926
1560169043.052,7.324,30.762,25.879,-6.348,50.781
1560169043.055,6.348,31.250,26.855,-0.977,30.273
1560169043.059,13.672,33.691,27.832,10.742,43.945
1560169043.063,37.109,36.133,30.762,39.062,57.617
1560169043.067,29.785,34.180,29.297,26.367,6.836
1560169043.071,15.625,35.645,29.297,-0.488,-24.902
1560169043.075,17.578,37.598,28.809,-1.465,-2.930
1560169043.079,22.949,39.062,27.832,4.395,27.344
1560169043.083,34.668,35.156,27.832,27.832,21.973
1560169043.087,30.762,33.203,26.367,21.484,-2.930
1560169043.091,15.137,36.133,25.391,-2.930,0.488
1560169043.094,10.742,38.086,24.414,-9.766,24.414
1560169043.098,13.184,39.062,24.414,-7.324,6.836
1560169043.102,31.250,36.621,24.414,30.762,3.418
1560169043.106,23.438,34.668,29.785,32.715,37.109
1560169043.110,-9.277,34.180,32.715,-4.395,2.441
1560169043.114,-9.277,32.715,34.668,-8.789,-0.977
1560169043.118,0.000,35.645,33.691,-3.906,34.180
1560169043.122,16.113,35.645,26.855,20.996,23.926
1560169043.126,15.625,32.227,23.926,23.926,42.480
1560169043.130,-5.371,32.715,25.879,-6.348,45.410
1560169043.134,-6.348,34.180,28.320,-8.789,73.730
1560169043.137,-2.930,31.250,27.832,-2.441,18.066
1560169043.141,18.066,30.273,27.832,20.508,-43.457
1560169043.145,29.785,33.203,28.320,32.715,28.809
1560169043.149,14.160,34.668,27.344,4.883,62.500
1560169043.153,9.766,33.203,27.344,-1.953,64.941
1560169043.157,3.418,32.715,27.832,-2.930,62.012
1560169043.161,18.066,33.691,24.902,14.160,30.273
1560169043.165,33.691,34.668,26.855,34.668,20.996
1560169043.169,11.719,34.668,30.273,2.441,68.359
1560169043.173,0.977,35.156,26.855,-12.207,46.387
1560169043.177,1.465,36.621,26.855,-11.230,-47.852
1560169043.180,9.277,34.180,27.832,8.301,6.348
1560169043.184,28.809,32.227,27.832,35.645,29.785
1560169043.188,15.625,32.227,31.250,15.625,27.344
1560169043.192,3.906,29.785,33.691,-0.977,36.621
1560169043.196,5.859,30.273,30.273,-5.371,-27.832
1560169043.200,3.418,30.762,23.926,0.977,28.809
1560169043.204,21.484,29.785,25.391,27.832,47.852
1560169043.208,18.066,30.273,30.273,12.695,-30.762
1560169043.212,2.930,29.297,27.832,-7.324,-19.531
1560169043.216,-3.418,29.785,28.320,-8.789,-23.926
1560169043.219,3.906,32.227,28.809,1.953,7.324
1560169043.223,30.273,32.227,26.367,31.738,54.199
1560169043.227,24.414,30.273,26.855,20.020,45.410
1560169043.231,5.859,29.785,25.879,-3.418,3.906
1560169043.235,5.371,35.156,26.367,-1.465,19.531
1560169043.239,9.766,38.574,27.832,5.371,32.227
1560169043.243,26.855,33.691,28.320,25.391,64.453
1560169043.247,25.391,35.645,30.273,21.484,64.941
1560169043.251,14.648,40.039,28.809,4.883,21.484
1560169043.255,14.648,36.621,28.320,-0.488,26.367
1560169043.259,9.766,36.133,28.809,-0.977,74.219
1560169043.262,21.973,36.621,26.855,23.438,91.797
1560169043.266,21.484,36.133,25.879,18.066,109.863
1560169043.270,7.812,35.156,26.855,-8.301,75.195
1560169043.274,5.371,36.621,28.809,-14.160,58.594
1560169043.278,-2.441,33.691,31.738,-12.207,19.531
1560169043.282,12.695,28.320,30.762,15.625,-57.617
1560169043.286,18.555,30.762,28.320,21.484,-40.527
1560169043.290,1.953,31.738,31.250,-3.418,-56.641
1560169043.294,-6.348,29.785,33.691,-12.207,-93.750
1560169043.298,-6.836,29.785,30.273,-14.160,-41.504
1560169043.302,17.578,29.297,27.344,9.766,17.578
1560169043.305,26.855,32.715,24.902,18.555,27.832
1560169043.309,7.324,35.156,21.973,-8.301,-35.156
1560169043.313,0.488,31.738,23.438,-14.648,-49.316
1560169043.317,-1.953,30.762,27.832,-8.301,12.207
1560169043.321,13.184,34.668,27.832,12.695,25.879
1560169043.325,31.250,35.156,27.832,29.297,-7.812
1560169043.329,17.090,34.180,26.855,8.301,4.883
1560169043.333,10.742,35.645,25.391,-4.883,48.828
1560169043.337,6.836,37.598,25.879,-6.836,79.102
1560169043.341,15.137,38.574,26.855,8.789,69.824
1560169043.344,27.832,37.109,25.391,24.902,74.707
1560169043.348,10.254,38.086,22.949,-2.930,117.676
1560169043.352,0.488,38.574,23.438,-14.160,60.547
1560169043.356,-2.441,38.574,26.367,-12.695,60.547
1560169043.360,8.301,37.598,27.832,0.488,121.094
1560169043.364,31.738,38.574,26.855,25.391,88.867
1560169043.368,15.137,38.086,27.344,3.906,32.227
1560169043.372,-1.465,33.203,27.344,-14.648,13.672
1560169043.376,-2.930,31.738,26.855,-18.066,80.566
1560169043.380,0.488,33.691,28.320,-5.859,128.418
1560169043.384,27.344,33.203,28.809,25.879,70.801
1560169043.387,21.973,31.250,29.785,10.254,107.910
1560169043.391,1.953,30.762,31.250,-11.230,91.309
1560169043.395,2.930,33.691,31.250,-10.742,74.219
1560169043.399,8.789,35.156,29.297,-1.465,70.801
1560169043.403,25.391,35.645,28.320,28.320,57.617
1560169043.407,19.043,37.598,29.297,16.113,56.641
1560169043.411,6.348,36.621,28.809,-8.301,47.852
1560169043.415,9.277,36.133,26.367,-8.789,82.031
1560169043.419,10.742,39.551,26.855,-6.348,13.184
1560169043.423,29.785,41.016,29.297,20.020,-15.625
1560169043.426,28.809,42.969,33.203,19.531,49.805
1560169043.430,12.207,45.410,35.645,-6.836,42.969
1560169043.434,7.812,42.969,33.203,-14.648,46.387
1560169043.438,9.277,40.039,33.203,-8.789,35.645
1560169043.442,30.762,42.480,34.668,22.949,42.969
1560169043.446,36.133,44.434,34.180,30.273,46.387
1560169043.450,20.996,41.992,33.203,7.812,54.688
1560169043.454,21.973,41.504,34.668,6.348,83.496
1560169043.458,23.438,40.527,33.203,10.742,51.758
1560169043.462,36.133,39.062,32.715,36.621,37.598
1560169043.466,37.598,40.527,34.668,43.945,11.230
1560169043.469,14.160,38.086,32.227,15.625,5.371
1560169043.473,12.695,36.133,31.250,6.348,47.363
1560169043.477,17.090,38.086,30.762,8.301,80.078
1560169043.481,27.832,35.645,28.809,25.879,44.434
1560169043.485,38.086,35.645,31.250,39.062,2.441
1560169043.489,21.484,34.180,34.180,20.996,50.781
1560169043.493,11.719,32.715,32.227,9.766,95.703
1560169043.497,13.184,33.691,31.250,8.789,55.664
1560169043.501,26.367,34.668,28.809,24.414,-64.453
1560169043.505,35.156,35.645,31.250,34.180,-60.059
1560169043.509,17.578,34.668,31.250,5.371,83.496
1560169043.512,7.324,35.156,25.879,-4.883,91.309
1560169043.516,7.324,38.086,26.367,-4.395,18.066
1560169043.520,20.508,39.062,27.344,10.742,24.902
1560169043.524,42.969,38.086,25.879,35.645,70.801
1560169043.528,29.785,37.109,25.879,9.766,30.273
1560169043.532,14.160,39.551,25.879,-11.230,-32.227
1560169043.536,11.230,39.551,27.344,-6.836,-22.461
1560169043.540,20.996,37.109,29.785,11.230,10.254
1560169043.544,42.480,39.551,27.832,36.133,78.125
1560169043.548,26.367,43.945,28.809,17.578,73.242
1560169043.551,15.137,44.434,31.738,4.395,-23.438
1560169043.555,14.160,38.086,33.203,4.883,31.738
1560169043.559,13.184,34.668,33.691,7.324,90.332
1560169043.563,31.250,38.574,34.668,34.668,20.020
1560169043.567,24.414,41.504,35.645,24.902,9.277
1560169043.571,12.695,38.574,35.156,0.488,22.461
1560169043.575,16.602,36.133,34.668,2.441,35.645
1560169043.579,17.090,34.668,35.156,12.695,62.500
1560169043.583,37.598,32.227,36.621,41.504,37.109
1560169043.587,36.133,33.691,33.691,29.785,51.758
1560169043.591,11.719,36.621,32.227,-2.930,52.734
1560169043.594,4.395,35.645,32.227,-3.418,41.504
1560169043.598,8.789,31.250,30.762,2.930,2.930
1560169043.602,27.344,30.273,29.785,26.367,3.906
1560169043.606,24.902,30.273,28.809,23.926,20.020
1560169043.610,7.324,31.738,27.832,1.953,25.879
1560169043.614,5.371,35.156,28.320,-2.441,65.430
1560169043.618,11.719,34.668,28.320,3.418,77.148
1560169043.622,33.203,35.645,27.344,28.809,35.645
1560169043.626,32.715,35.156,27.832,28.809,7.812
1560169043.630,14.648,34.668,28.320,6.836,9.277
1560169043.634,6.348,37.109,27.832,-2.441,-6.836
1560169043.637,1.465,36.133,26.367,-6.348,29.297
1560169043.641,21.973,35.156,25.879,22.949,-17.578
1560169043.645,30.273,34.668,25.391,26.855,-87.891
1560169043.649,10.742,36.621,24.414,-8.789,-15.137
1560169043.653,7.324,37.598,25.879,-13.184,-14.160
1560169043.657,5.371,37.598,25.391,-13.184,3.906
1560169043.661,23.926,38.086,23.438,6.348,48.340
1560169043.665,37.598,38.086,24.902,19.531,37.109
1560169043.669,17.090,38.574,25.879,-7.812,34.180
1560169043.673,12.695,39.551,27.344,-11.719,58.105
1560169043.676,13.672,40.039,26.855,-9.277,102.539
1560169043.680,24.414,41.016,25.879,8.789,105.957
1560169043.684,36.621,41.016,26.367,29.297,61.035
1560169043.688,19.043,39.062,26.367,7.324,30.762
1560169043.692,13.672,39.062,27.344,-5.371,53.223
1560169043.696,10.254,40.527,26.855,-3.418,25.879
1560169043.700,21.484,41.992,27.832,18.066,-12.207
1560169043.704,43.457,41.504,27.344,41.504,24.414
1560169043.708,29.785,40.039,24.902,17.090,22.949
1560169043.712,16.602,41.016,23.926,2.441,-28.809
1560169043.716,9.277,39.551,20.508,0.000,-18.555
1560169043.719,12.207,39.062,21.973,9.277,33.691
1560169043.723,29.297,39.551,24.414,35.645,65.430
1560169043.727,18.555,38.086,25.391,19.043,19.531
1560169043.731,4.395,37.109,29.297,-1.465,6.348
1560169043.735,-0.488,36.133,31.250,-4.883,20.508
1560169043.739,7.324,35.645,30.273,4.395,25.391
1560169043.743,26.855,34.180,32.227,34.668,60.547
1560169043.747,14.648,32.715,34.668,23.438,55.664
1560169043.751,2.441,31.738,30.762,0.488,-14.648
1560169043.755,3.906,30.273,31.250,1.465,16.113
1560169043.759,7.324,29.785,32.715,11.719,60.059
1560169043.762,30.762,30.273,28.809,39.551,39.551
1560169043.766,28.320,28.809,27.832,28.320,26.367
1560169043.770,6.348,28.320,26.855,-0.488,36.133
1560169043.774,2.441,31.250,23.926,-5.371,32.227
1560169043.778,2.930,32.227,22.949,-3.906,7.812
1560169043.782,25.391,31.738,22.461,18.555,16.113
1560169043.786,25.391,33.691,19.531,15.625,-3.418
1560169043.790,3.418,33.203,17.578,-3.906,3.906
1560169043.794,1.465,32.715,19.043,-4.395,34.180
1560169043.798,-3.418,33.691,19.531,-6.348,21.484
1560169043.801,15.625,34.180,20.996,12.207,16.113
1560169043.805,25.391,30.273,20.508,19.531,29.785
1560169043.809,7.812,28.320,19.531,-4.883,25.879
1560169043.813,4.883,32.227,20.020,-13.184,-8.789
1560169043.817,-1.465,32.227,23.438,-11.719,26.367
1560169043.821,11.719,31.250,21.973,9.766,42.480
1560169043.825,20.508,31.738,19.043,20.020,68.359
1560169043.829,2.441,30.762,20.508,-6.836,62.988
1560169043.833,2.930,31.250,22.461,-11.719,48.340
1560169043.837,6.348,31.738,23.926,-6.836,103.027
1560169043.841,22.461,29.785,22.949,13.184,91.797
1560169043.844,37.598,29.297,23.438,32.227,5.859
1560169043.848,20.996,31.250,26.855,8.301,-20.508
1560169043.852,11.230,32.715,27.832,-2.441,29.785
1560169043.856,13.184,33.203,27.344,0.000,48.340
1560169043.860,26.855,36.621,25.391,12.695,50.293
1560169043.864,35.156,37.109,23.438,28.809,67.871
1560169043.868,19.043,37.109,28.320,9.766,28.809
1560169043.872,10.254,36.621,30.762,-5.859,13.672
1560169043.876,0.000,35.156,27.344,-11.230,18.066
1560169043.880,4.883,35.156,28.320,-1.465,25.391
1560169043.884,27.344,37.598,28.320,20.996,60.547
1560169043.887,16.113,35.156,28.320,10.254,89.844
1560169043.891,2.930,32.715,31.738,-6.836,105.469
1560169043.895,2.930,33.691,34.180,-6.836,63.965
1560169043.899,10.742,33.203,33.691,12.207,59.570
1560169043.903,33.203,33.203,28.809,31.738,20.020
1560169043.907,24.902,34.668,22.949,9.766,40.039
1560169043.911,11.230,36.621,22.461,-6.348,82.031
1560169043.915,7.812,36.621,24.902,-5.371,65.430
1560169043.919,10.254,36.621,22.461,-2.930,63.965
1560169043.923,31.738,36.133,22.461,22.949,23.438
1560169043.926,22.461,34.180,25.391,15.625,22.461
1560169043.930,7.324,33.691,25.879,-4.883,56.152
1560169043.934,5.371,36.621,24.902,-6.348,114.746
1560169043.938,3.906,34.668,27.344,-4.883,136.230
1560169043.942,22.949,33.203,30.762,21.973,92.773
1560169043.946,20.996,32.227,30.273,21.973,50.781
1560169043.950,5.371,32.715,29.785,1.953,42.480
1560169043.954,2.930,33.691,29.297,-0.488,23.438
1560169043.958,1.465,31.250,25.879,-0.977,0.977
1560169043.962,19.531,32.227,25.879,19.043,-0.488
1560169043.966,20.996,34.668,25.879,18.555,18.555
1560169043.969,-1.465,33.203,23.438,-5.859,25.391
1560169043.973,-2.930,37.598,24.414,-6.836,-2.441
1560169043.977,-4.395,41.016,21.973,-5.859,-45.898
1560169043.981,12.207,39.551,20.996,9.766,-57.129
1560169043.985,23.926,37.598,25.391,19.043,-28.809
1560169043.989,5.371,35.645,24.414,-4.883,-2.930
1560169043.993,2.441,34.180,23.438,-10.254,-26.855
1560169043.997,-1.465,34.180,27.344,-7.812,18.066
1560169044.001,19.043,36.133,31.738,14.160,83.984
1560169044.005,39.062,36.621,32.227,32.227,20.996
1560169044.008,11.230,35.645,31.738,2.441,-31.250
1560169044.012,-3.418,38.086,32.227,-10.254,53.223
1560169044.016,2.930,40.527,31.250,-9.766,89.844
1560169044.020,18.555,39.551,31.250,9.277,80.078
1560169044.024,29.297,37.109,28.809,27.832,70.312
1560169044.028,11.230,38.086,28.320,3.906,65.918
1560169044.032,5.371,42.480,27.344,-6.348,91.797
1560169044.036,2.930,41.016,24.902,-6.836,48.828
1560169044.040,8.789,37.109,27.344,9.766,43.457
1560169044.044,28.809,38.086,25.879,35.645,62.500
1560169044.048,19.531,40.527,25.879,14.160,8.789
1560169044.051,2.441,39.062,27.344,-2.441,3.418
1560169044.055,-5.371,40.527,28.320,-5.859,66.406
1560169044.059,5.371,38.574,26.367,6.836,41.504
1560169044.063,31.250,36.621,26.367,33.203,-14.648
1560169044.067,22.461,37.598,28.320,13.672,22.949
1560169044.071,10.254,37.598,25.879,-1.953,10.254
1560169044.075,8.301,38.574,29.297,-0.977,46.875
1560169044.079,11.230,38.574,29.785,7.324,15.625
1560169044.083,29.785,38.574,27.832,31.250,-19.531
1560169044.087,22.461,37.109,27.344,18.555,28.809
1560169044.091,8.301,35.156,29.785,1.953,37.598
1560169044.094,4.883,37.109,32.715,3.418,72.266
1560169044.098,6.836,37.598,27.832,6.836,89.844
1560169044.102,27.832,34.668,25.879,30.762,38.086
1560169044.106,25.391,33.691,28.809,24.414,29.785
1560169044.110,5.859,35.156,33.203,1.465,-4.883
1560169044.114,6.348,38.574,33.691,-1.465,-14.160
1560169044.118,11.230,38.574,31.250,-0.488,26.855
1560169044.122,30.273,39.062,34.180,30.762,52.246
1560169044.126,32.227,39.551,33.691,32.715,79.590
1560169044.130,12.207,36.621,29.785,3.906,16.602
1560169044.133,11.719,37.109,30.273,3.906,-15.137
1560169044.137,11.230,37.598,29.785,7.812,9.277
1560169044.141,25.879,36.133,32.227,28.320,85.938
1560169044.145,38.086,39.551,35.645,30.762,54.688
1560169044.149,20.508,40.527,34.180,0.977,-44.922
1560169044.153,14.160,40.039,32.715,-0.488,-1.953
1560169044.157,14.648,41.992,34.668,8.789,24.902
1560169044.161,29.297,41.016,36.133,26.855,40.527
1560169044.165,37.109,40.527,37.598,40.039,18.555
1560169044.169,20.020,38.086,37.598,15.625,-20.020
1560169044.173,11.719,37.109,35.645,2.441,-3.418
1560169044.176,5.859,36.133,37.109,4.395,17.578
1560169044.180,14.648,30.762,36.621,20.020,-1.465
1560169044.184,28.320,30.762,34.668,27.832,14.160
1560169044.188,13.184,34.180,35.156,1.953,43.945
1560169044.192,2.441,34.668,35.156,-11.719,23.926
1560169044.196,-0.488,34.180,33.691,-10.254,-10.742
1560169044.200,11.719,33.691,34.668,10.254,5.859
1560169044.204,30.273,33.203,32.227,27.832,36.133
1560169044.208,12.695,35.156,28.320,2.930,57.129
1560169044.212,4.883,36.621,30.273,-5.371,38.086
1560169044.216,5.371,34.668,27.832,-3.906,45.410
1560169044.219,10.742,33.203,22.461,7.324,50.781
1560169044.223,30.273,33.691,23.926,30.762,46.387
1560169044.227,17.578,34.180,27.344,10.742,128.418
1560169044.231,5.859,35.156,27.344,-7.324,84.961
1560169044.235,4.395,40.039,26.367,-6.836,63.965
1560169044.239,13.672,40.527,25.391,6.836,79.590
1560169044.243,37.109,37.598,23.926,35.645,34.668
1560169044.247,21.973,35.156,20.996,20.996,62.500
1560169044.251,3.418,33.203,20.996,0.488,76.172
1560169044.255,7.324,34.668,23.926,1.465,43.945
1560169044.258,13.672,34.180,25.391,9.277,13.184
1560169044.262,31.250,33.203,28.809,27.344,31.250
1560169044.266,25.879,34.668,29.785,14.160,57.129
1560169044.270,10.742,37.109,28.320,-3.906,20.996
1560169044.274,5.859,37.109,25.879,-6.348,-14.648
1560169044.278,6.836,36.621,21.484,-3.418,48.828
1560169044.282,26.367,36.621,21.973,21.484,84.961
1560169044.286,24.902,36.133,25.879,20.996,5.859
1560169044.290,12.695,35.156,28.809,2.930,6.348
1560169044.294,14.160,37.598,31.738,4.883,50.781
1560169044.298,20.020,40.039,32.715,10.742,39.062
1560169044.301,38.086,38.574,28.809,35.156,14.648
1560169044.305,32.227,37.598,28.320,33.691,63.965
1560169044.309,8.301,38.086,27.832,1.953,62.500
1560169044.313,7.324,36.621,25.879,-2.930,15.137
1560169044.317,9.766,35.156,25.879,3.418,62.500
1560169044.321,29.297,37.598,28.320,29.785,60.059
1560169044.325,39.062,38.574,29.297,34.180,7.812
1560169044.329,15.625,38.574,27.832,4.395,57.617
1560169044.333,9.766,37.598,28.809,2.930,100.586
1560169044.337,6.348,35.645,27.344,0.488,55.176
1560169044.341,20.020,35.156,26.367,13.184,59.570
1560169044.344,33.203,36.133,27.344,28.320,91.309
1560169044.348,13.184,40.527,27.832,9.766,37.109
1560169044.352,8.301,41.504,30.762,1.465,55.664
1560169044.356,8.301,39.551,32.715,0.000,28.809
1560169044.360,20.996,37.109,33.691,23.438,-5.859
1560169044.364,35.156,38.086,33.691,43.457,-9.277
1560169044.368,20.020,39.062,33.691,16.113,2.441
1560169044.372,10.742,36.621,32.715,3.906,47.852
1560169044.376,6.348,35.645,28.320,0.977,26.367
1560169044.380,19.531,34.180,25.879,13.184,30.762
1560169044.383,40.527,34.668,23.438,38.086,24.902
1560169044.387,21.973,35.645,23.438,18.066,-66.895
1560169044.391,10.742,33.203,20.996,1.953,-87.891
1560169044.395,10.254,36.133,19.531,-3.906,-72.754
1560169044.399,16.113,39.062,20.020,5.371,-50.293
1560169044.403,34.180,40.039,18.555,33.203,-22.461
1560169044.407,23.438,39.062,21.484,16.602,-6.836
1560169044.411,12.695,38.574,26.855,-0.977,30.273
1560169044.415,11.719,38.086,29.297,-3.418,53.223
1560169044.419,12.207,36.621,27.832,3.906,64.941
1560169044.423,33.691,36.621,27.832,36.133,99.121
1560169044.426,27.832,35.156,28.320,24.902,51.270
1560169044.430,6.836,33.691,24.902,0.000,22.461
1560169044.434,3.906,33.691,28.809,1.465,37.109
1560169044.438,13.672,34.180,30.762,10.254,-16.113
1560169044.442,31.250,33.691,31.250,30.762,-9.277
1560169044.446,20.020,33.691,33.691,20.020,33.203
1560169044.450,1.465,33.691,33.203,-1.953,111.816
1560169044.454,0.977,33.691,32.715,-10.742,81.055
1560169044.458,1.953,31.250,31.738,-10.742,-3.906
1560169044.462,26.855,32.227,32.227,13.672,23.926
1560169044.466,29.785,33.691,31.250,14.648,40.527
1560169044.469,10.254,32.227,32.715,-3.418,47.852
1560169044.473,9.766,32.227,34.668,-2.441,81.055
1560169044.477,7.812,32.715,34.668,0.488,81.543
1560169044.481,27.832,34.180,34.180,25.879,67.383
1560169044.485,33.203,36.621,32.715,35.645,71.289
1560169044.489,9.766,35.645,30.762,8.301,95.703
1560169044.493,6.836,35.645,29.785,2.441,39.062
1560169044.497,4.395,35.645,28.809,3.906,5.371
1560169044.501,17.090,32.715,26.855,23.926,23.926
1560169044.505,30.762,32.227,25.391,32.715,-12.207
1560169044.508,10.742,36.133,27.344,7.812,64.453
1560169044.512,6.348,37.109,28.809,1.953,46.387
1560169044.516,6.348,35.156,28.320,-3.906,-36.621
1560169044.520,14.648,34.180,30.273,15.625,-5.371
1560169044.524,31.738,36.133,31.738,38.086,87.891
1560169044.528,20.020,40.039,33.203,17.090,89.844
1560169044.532,11.230,40.039,33.203,4.883,22.949
1560169044.536,10.742,39.062,31.250,-0.488,31.250
1560169044.540,26.367,40.039,32.227,17.090,34.180
1560169044.544,44.434,43.457,34.180,39.062,47.852
1560169044.548,30.762,47.363,34.180,15.625,45.410
1560169044.551,23.926,45.898,31.738,1.465,-1.465
1560169044.555,20.996,43.457,28.809,1.953,0.000
1560169044.559,29.297,42.969,31.250,14.648,60.547
1560169044.563,47.363,41.504,31.250,33.203,96.191
1560169044.567,32.227,42.480,32.715,13.184,24.902
1560169044.571,21.973,44.922,36.133,2.441,9.277
1560169044.575,16.602,45.898,32.715,-0.488,6.348
1560169044.579,15.625,46.875,28.809,7.324,-20.508
1560169044.583,33.203,46.387,28.809,33.203,16.602
1560169044.587,24.902,43.945,29.785,18.555,-0.488
1560169044.591,5.859,42.969,28.320,-3.418,4.883
1560169044.594,1.465,41.016,31.250,-3.418,5.859
1560169044.598,7.812,37.109,33.203,5.371,5.859
1560169044.602,28.320,36.621,30.762,31.738,58.105
1560169044.606,22.949,35.645,28.809,16.602,59.082
1560169044.610,3.418,35.645,28.320,-10.254,76.660
1560169044.614,-0.977,39.551,31.738,-8.301,53.711
1560169044.618,3.418,37.109,34.180,-1.465,31.250
1560169044.622,23.438,35.156,34.180,22.461,53.223
1560169044.626,17.090,39.062,32.715,12.695,-20.508
1560169044.630,-2.441,39.062,29.785,-15.625,7.812
1560169044.633,-2.930,36.133,31.250,-12.207,18.555
1560169044.637,1.465,38.086,32.227,-5.859,32.227
1560169044.641,20.996,40.039,29.785,18.066,125.000
1560169044.645,21.484,39.062,29.785,20.020,86.426
1560169044.649,4.883,38.574,29.785,-2.930,5.859
1560169044.653,5.859,38.086,29.297,-3.418,-24.414
1560169044.657,2.441,36.133,27.832,-5.859,-26.855
1560169044.661,14.648,35.645,26.367,14.160,75.195
1560169044.665,25.879,33.691,27.344,24.414,74.707
1560169044.669,8.301,33.691,27.832,-2.441,-2.441
1560169044.673,-2.441,34.668,27.344,-9.766,28.809
1560169044.676,-4.395,31.738,26.855,-7.812,73.730
1560169044.680,10.254,33.691,26.855,11.230,66.406
1560169044.684,23.926,36.621,29.297,23.926,62.988
1560169044.688,6.836,37.109,31.738,0.000,47.852
1560169044.692,5.859,38.574,29.297,-3.418,27.832
1560169044.696,9.766,39.062,33.203,-1.953,-1.465
1560169044.700,15.625,36.621,35.645,14.648,38.086
1560169044.704,27.344,35.645,33.203,31.738,81.055
1560169044.708,13.672,37.109,32.227,6.836,46.387
1560169044.712,5.371,38.086,29.297,-2.441,40.039
1560169044.715,2.441,38.574,29.785,-2.441,80.078
1560169044.719,13.184,37.109,29.297,10.742,73.730
1560169044.723,31.250,37.598,29.297,27.344,54.199
1560169044.727,18.555,38.574,31.738,7.324,44.434
1560169044.731,7.812,37.598,26.855,-8.789,71.777
1560169044.735,10.742,38.086,27.344,-14.160,15.137
1560169044.739,11.719,40.527,29.297,-6.836,-2.441
1560169044.743,27.344,39.551,24.902,18.555,31.250
1560169044.747,20.020,36.621,22.949,2.930,-26.367
1560169044.751,3.906,36.621,24.414,-16.602,-40.039
1560169044.755,5.371,36.133,27.344,-11.719,-27.344
1560169044.758,6.348,33.691,28.809,-0.488,0.488
1560169044.762,23.438,33.691,29.297,25.879,14.160
1560169044.766,21.484,36.133,31.250,15.625,39.062
1560169044.770,5.371,37.109,30.273,-6.348,42.480
1560169044.774,1.465,36.133,29.297,-8.301,30.762
1560169044.778,6.348,37.598,30.273,-1.465,76.172
1560169044.782,31.738,38.574,30.273,31.250,25.391
1560169044.786,36.621,38.574,28.809,25.879,-16.602
1560169044.790,20.996,39.062,26.367,-0.488,-2.441
1560169044.794,12.695,40.527,25.391,-4.395,-6.836
1560169044.798,15.625,40.527,27.344,2.930,47.852
1560169044.801,33.691,36.621,27.832,28.809,100.098
1560169044.805,31.738,34.668,25.391,23.926,95.703
1560169044.809,19.531,37.109,29.297,-0.977,91.797
1560169044.813,14.648,39.551,34.668,-1.465,71.777
1560169044.817,9.766,38.574,31.250,2.441,62.500
1560169044.821,27.832,38.086,26.855,24.902,75.195
1560169044.825,32.715,37.598,24.414,27.832,55.176
1560169044.829,16.113,37.109,24.902,4.395,35.645
1560169044.833,9.766,36.133,27.344,0.977,50.293
1560169044.837,5.371,36.621,30.762,1.465,43.457
1560169044.840,20.508,35.645,25.391,19.531,40.039
1560169044.844,26.367,35.645,24.902,26.855,27.832
1560169044.848,6.348,35.156,24.902,5.371,41.504
1560169044.852,10.742,35.645,27.344,1.953,59.570
1560169044.856,7.324,32.227,34.668,-1.953,-14.160
1560169044.860,4.395,28.809,36.133,14.648,7.812
1560169044.864,18.066,34.180,34.180,29.297,36.133
1560169044.868,11.719,37.109,32.715,10.742,44.922
1560169044.872,6.348,33.203,30.273,0.488,27.344
1560169044.876,1.953,34.668,29.297,-4.395,4.395
1560169044.880,16.113,39.062,26.855,12.695,24.902
1560169044.883,39.062,36.621,27.344,37.598,1.465
1560169044.887,27.344,36.621,29.297,16.113,-2.441
1560169044.891,14.648,37.598,28.320,-2.930,33.203
1560169044.895,7.812,39.062,26.855,-4.395,57.129
1560169044.899,15.137,38.086,27.832,16.113,57.129
1560169044.903,37.109,38.086,28.320,40.527,114.258
1560169044.907,22.949,40.527,28.320,17.578,115.234
1560169044.911,6.348,40.527,28.320,0.000,25.879
1560169044.915,6.836,39.551,25.391,-6.348,61.035
1560169044.919,8.301,40.527,22.461,4.883,92.773
1560169044.923,27.344,42.480,21.484,31.250,29.297
1560169044.926,19.531,41.504,24.902,13.184,28.809
1560169044.930,0.977,40.039,29.297,-7.812,70.801
1560169044.934,6.836,41.992,29.297,-6.836,52.734
1560169044.938,9.766,41.016,30.762,-2.930,-39.551
1560169044.942,21.973,35.645,31.738,21.973,1.953
1560169044.946,20.996,31.738,32.227,15.137,70.801
1560169044.950,7.324,32.227,29.297,-11.230,40.039
1560169044.954,6.348,33.203,26.855,-10.254,46.875
1560169044.958,11.230,35.156,27.344,-0.488,110.840
1560169044.962,30.762,36.621,24.902,22.949,16.602
