timestamps,TP9,AF7,AF8,TP10,Right AUX
1560169137.640,2.441,38.574,30.273,-2.930,-27.832
1560169137.643,-11.719,35.156,32.715,-11.719,-20.996
1560169137.647,-12.207,36.621,28.809,-8.789,-6.348
1560169137.651,16.602,37.109,28.809,20.508,-20.996
1560169137.655,34.668,37.598,32.227,42.480,34.180
1560169137.659,1.465,37.109,30.762,17.090,83.984
1560169137.663,-9.766,35.645,27.344,4.883,18.066
1560169137.667,-6.836,35.156,28.809,1.953,30.273
1560169137.671,23.926,34.180,32.715,26.367,65.918
1560169137.675,47.363,35.156,32.227,49.316,51.270
1560169137.679,25.391,36.621,31.738,27.344,27.344
1560169137.683,14.160,35.156,33.203,16.602,42.480
1560169137.686,17.090,37.598,34.668,15.137,62.012
1560169137.690,42.480,40.039,37.598,37.598,71.777
1560169137.694,71.777,41.504,37.598,69.824,63.965
1560169137.698,42.969,41.992,33.203,40.527,56.641
1560169137.702,12.207,44.434,34.180,10.254,20.996
1560169137.706,12.207,43.457,35.156,7.812,-1.465
1560169137.710,32.227,40.527,33.691,24.414,13.184
1560169137.714,60.547,39.062,38.086,57.617,73.730
1560169137.718,33.691,35.645,41.504,33.691,62.500
1560169137.722,3.418,37.598,40.527,0.488,18.066
1560169137.725,0.000,38.574,39.062,-0.977,29.785
1560169137.729,11.719,35.645,35.645,18.066,0.000
1560169137.733,41.504,34.668,33.203,44.434,-4.883
1560169137.737,24.414,32.715,28.809,21.484,10.254
1560169137.741,-9.277,27.832,25.391,-5.859,0.000
1560169137.745,-17.578,28.320,24.902,-14.160,32.227
1560169137.749,-6.836,29.785,23.926,-3.418,14.648
1560169137.753,28.809,28.320,23.926,34.668,-16.602
1560169137.757,17.578,30.273,25.391,22.949,-20.020
1560169137.761,-8.789,30.273,26.367,-10.254,17.578
1560169137.765,-10.254,29.297,26.367,-13.184,30.762
1560169137.768,-1.953,28.320,24.902,2.930,-15.625
1560169137.772,36.621,28.320,24.414,36.621,13.184
1560169137.776,33.691,29.297,21.484,27.832,28.320
1560169137.780,-5.371,28.809,20.508,-3.906,38.086
1560169137.784,-10.254,26.367,21.973,-7.324,-12.207
1560169137.788,4.395,25.391,20.508,-8.301,-36.621
1560169137.792,41.016,26.855,23.926,24.902,73.242
1560169137.796,43.457,27.832,25.879,45.410,107.422
1560169137.800,6.836,28.809,26.855,15.137,57.129
1560169137.804,0.000,28.320,32.227,0.000,71.289
1560169137.808,4.395,27.832,33.691,4.883,13.184
1560169137.811,40.039,31.250,35.645,38.086,-61.523
1560169137.815,53.223,31.738,38.086,46.875,35.645
1560169137.819,16.602,30.762,36.133,8.789,115.234
1560169137.823,6.348,33.691,36.133,0.000,4.883
1560169137.827,7.812,36.133,34.668,6.348,-36.133
1560169137.831,40.527,39.062,27.344,29.297,61.523
1560169137.835,53.711,40.527,28.320,40.039,88.379
1560169137.839,16.113,39.551,32.227,6.348,4.883
1560169137.843,-2.441,36.621,30.273,-10.254,1.465
1560169137.847,0.000,36.133,30.762,-8.301,61.523
1560169137.850,28.320,37.109,33.691,16.113,49.316
1560169137.854,52.246,36.621,32.715,39.551,20.508
1560169137.858,26.367,36.621,33.203,12.695,30.762
1560169137.862,1.953,35.645,34.668,-6.348,47.852
1560169137.866,5.859,36.621,30.273,-1.465,16.602
1560169137.870,30.762,35.156,27.832,24.414,16.602
1560169137.874,53.711,30.762,30.273,49.316,15.137
1560169137.878,25.391,27.832,29.297,20.508,-35.645
1560169137.882,1.465,27.832,28.809,1.465,-25.879
1560169137.886,-6.348,28.320,28.809,0.488,50.293
1560169137.890,6.348,27.344,26.855,11.230,104.004
1560169137.893,42.480,27.344,25.391,48.340,71.777
1560169137.897,22.461,28.320,27.344,27.832,33.203
1560169137.901,-9.766,27.344,29.297,-6.348,77.637
1560169137.905,-14.648,25.391,27.832,-9.766,71.289
1560169137.909,2.930,27.344,28.320,4.395,50.293
1560169137.913,34.180,28.809,27.344,32.715,99.609
1560169137.917,21.484,31.738,24.902,19.043,99.121
1560169137.921,-6.836,30.762,22.461,-5.859,53.223
1560169137.925,-6.836,31.738,20.996,-7.324,35.645
1560169137.929,6.348,33.203,23.438,7.324,15.625
1560169137.933,44.434,36.621,27.344,45.410,7.324
1560169137.936,40.039,42.480,26.855,32.715,24.902
1560169137.940,8.301,42.480,25.879,0.488,44.922
1560169137.944,3.418,41.992,26.367,0.488,49.805
1560169137.948,12.695,42.969,24.414,12.695,5.859
1560169137.952,52.246,43.457,21.973,45.898,10.254
1560169137.956,57.129,44.922,23.926,43.945,-1.465
1560169137.960,23.438,41.016,24.414,8.301,-12.695
1560169137.964,12.695,39.551,22.461,-5.859,38.086
1560169137.968,16.602,41.504,21.484,4.395,32.227
1560169137.972,51.270,41.016,24.902,33.691,14.160
1560169137.975,58.105,42.480,27.344,31.738,38.574
1560169137.979,19.531,43.945,28.809,4.883,48.828
1560169137.983,7.812,43.457,28.320,-6.348,46.387
1560169137.987,11.230,44.434,27.832,-13.184,60.059
1560169137.991,44.922,43.457,26.367,20.020,61.035
1560169137.995,60.059,39.062,23.438,41.016,32.715
1560169137.999,21.973,37.109,27.344,13.672,11.230
1560169138.003,6.836,39.551,30.273,-2.930,31.250
1560169138.007,3.418,40.039,28.320,2.930,31.250
1560169138.011,28.809,39.062,27.832,35.156,18.066
1560169138.015,50.781,35.645,27.832,54.199,75.684
1560169138.018,17.578,33.203,28.809,21.973,94.727
1560169138.022,-4.883,32.715,29.785,3.906,39.551
1560169138.026,0.488,33.203,27.832,1.953,35.645
1560169138.030,29.785,33.691,26.855,20.996,3.906
1560169138.034,45.410,31.738,31.250,48.828,12.695
1560169138.038,7.812,30.273,31.738,13.672,42.969
1560169138.042,-13.672,30.273,27.832,-15.137,0.977
1560169138.046,-10.254,31.250,27.344,-17.578,3.418
1560169138.050,7.812,30.273,25.879,2.930,72.266
1560169138.054,37.598,27.832,26.367,32.227,51.758
1560169138.057,15.625,28.809,27.344,12.207,34.180
1560169138.061,-10.254,28.809,26.367,-4.883,60.059
1560169138.065,-8.789,27.344,27.832,-10.742,41.504
1560169138.069,10.742,27.832,27.832,6.348,70.312
1560169138.073,33.203,31.250,23.926,35.156,49.316
1560169138.077,12.207,32.715,24.414,12.207,6.836
1560169138.081,-13.184,31.738,25.391,-12.695,32.715
1560169138.085,-20.996,28.809,24.902,-16.602,14.648
1560169138.089,-11.230,27.344,24.902,-1.953,-7.812
1560169138.093,25.391,28.320,25.879,32.227,44.434
1560169138.097,15.137,30.762,23.438,20.020,48.828
1560169138.100,-12.695,30.273,24.902,-7.812,14.160
1560169138.104,-7.812,28.320,26.367,-7.812,35.156
1560169138.108,6.348,31.738,25.391,7.324,18.555
1560169138.112,46.875,34.180,26.367,44.434,2.441
1560169138.116,41.504,35.156,26.367,34.180,13.672
1560169138.120,4.883,33.691,24.414,-3.906,9.277
1560169138.124,1.465,31.738,24.902,-10.254,-24.414
1560169138.128,6.836,32.227,24.902,-0.977,5.371
1560169138.132,35.645,34.180,25.391,32.715,23.926
1560169138.136,33.691,35.645,25.879,36.133,0.000
1560169138.140,1.465,33.691,24.902,-0.488,45.410
1560169138.143,0.977,32.227,26.855,-8.789,23.926
1560169138.147,6.836,34.668,29.785,-1.953,-18.555
1560169138.151,33.203,34.668,29.785,33.691,16.113
1560169138.155,46.387,34.668,30.273,43.945,30.273
1560169138.159,15.625,35.645,28.320,12.695,22.461
1560169138.163,0.488,36.621,28.320,-1.953,66.895
1560169138.167,8.301,38.086,31.738,-1.465,112.305
1560169138.171,41.504,37.598,30.273,34.180,81.543
1560169138.175,54.688,35.645,28.809,55.176,39.062
1560169138.179,19.043,33.203,31.250,16.602,39.551
1560169138.182,-1.465,32.715,32.227,-1.953,88.379
1560169138.186,1.465,32.227,30.273,-0.977,11.230
1560169138.190,28.320,31.738,28.809,23.438,-38.574
1560169138.194,45.898,32.227,29.785,45.410,36.621
1560169138.198,20.996,31.250,31.250,12.207,55.664
1560169138.202,2.441,32.715,29.297,-4.395,61.523
1560169138.206,-9.277,29.785,26.367,-12.207,3.418
1560169138.210,9.277,28.320,25.879,7.324,44.922
1560169138.214,35.645,31.738,26.855,38.086,67.871
1560169138.218,11.230,32.227,29.297,6.836,-15.137
1560169138.222,-5.371,33.203,29.785,-11.719,18.066
1560169138.225,-7.324,33.203,28.320,-12.695,46.875
1560169138.229,10.254,34.180,29.297,8.789,20.020
1560169138.233,39.062,36.133,27.344,42.480,57.129
1560169138.237,14.648,35.156,27.344,16.113,53.711
1560169138.241,-5.859,33.203,29.785,-3.418,-14.160
1560169138.245,-14.160,34.180,27.344,-4.395,-27.832
1560169138.249,-6.348,33.203,26.367,4.883,25.391
1560169138.253,39.062,34.668,26.855,31.250,54.688
1560169138.257,28.809,37.109,25.391,21.973,31.738
1560169138.261,0.977,36.133,24.902,5.859,-20.996
1560169138.264,-2.930,36.621,24.902,4.883,-38.574
1560169138.268,0.977,34.180,28.320,7.812,36.133
1560169138.272,34.180,33.691,33.203,39.551,77.148
1560169138.276,24.902,32.227,37.598,31.738,60.547
1560169138.280,-7.812,34.180,37.598,0.000,4.883
1560169138.284,-7.324,39.551,36.621,-1.465,13.184
1560169138.288,3.906,40.039,38.086,13.672,40.039
1560169138.292,34.180,37.598,33.691,46.875,2.441
1560169138.296,29.297,38.086,29.785,36.133,27.832
1560169138.300,-2.930,37.598,33.203,3.418,51.270
1560169138.304,-6.836,36.133,36.133,-0.977,5.859
1560169138.307,5.371,38.086,36.621,9.766,95.703
1560169138.311,33.203,37.109,38.086,40.039,145.996
1560169138.315,37.598,35.645,38.574,42.480,63.965
1560169138.319,9.277,36.621,38.574,11.719,16.113
1560169138.323,0.488,37.598,36.621,13.184,39.551
1560169138.327,1.953,37.109,34.668,10.254,92.773
1560169138.331,34.180,36.133,32.227,31.250,74.707
1560169138.335,44.434,36.133,32.227,43.457,60.547
1560169138.339,12.695,37.109,35.645,10.254,88.379
1560169138.343,2.441,36.621,33.203,-1.465,36.621
1560169138.347,-3.418,34.668,34.668,-6.836,-20.508
1560169138.350,21.973,33.691,34.180,24.414,-9.766
1560169138.354,46.387,35.645,28.320,52.246,2.441
1560169138.358,9.766,32.227,28.320,12.695,22.949
1560169138.362,-13.672,29.297,31.250,-9.277,-15.137
1560169138.366,-9.277,34.668,30.762,-5.371,-4.883
1560169138.370,19.531,36.621,27.832,20.020,38.574
1560169138.374,45.898,36.133,27.832,35.645,97.656
1560169138.378,14.160,36.133,29.297,-0.977,93.750
1560169138.382,-9.766,33.691,28.809,-13.184,82.031
1560169138.386,-9.277,37.109,26.855,-11.230,71.777
1560169138.389,10.742,39.062,24.902,6.348,31.738
1560169138.393,42.969,36.621,24.902,32.715,98.633
1560169138.397,17.090,32.227,29.297,7.324,81.055
1560169138.401,-8.789,33.691,29.785,-10.742,14.648
1560169138.405,-15.137,33.691,27.344,-18.555,29.297
1560169138.409,-4.883,36.133,28.809,-4.883,53.711
1560169138.413,32.227,39.551,27.832,35.156,61.035
1560169138.417,15.137,38.574,29.785,10.742,50.781
1560169138.421,-8.789,39.062,31.250,-17.578,57.617
1560169138.425,-11.230,37.598,28.320,-19.043,77.637
1560169138.429,3.906,35.156,33.691,-1.465,93.750
1560169138.432,43.945,36.621,35.645,36.133,33.691
1560169138.436,30.762,38.086,32.715,26.855,-3.906
1560169138.440,-2.930,36.621,32.715,-4.395,23.926
1560169138.444,-8.789,36.621,34.668,-8.789,51.270
1560169138.448,5.859,36.133,36.621,4.883,30.762
1560169138.452,38.574,35.156,38.086,39.062,30.762
1560169138.456,30.762,34.668,38.574,28.809,30.762
1560169138.460,1.465,35.645,36.133,-3.418,24.414
1560169138.464,-4.883,38.086,35.645,-1.953,-2.930
1560169138.468,4.395,39.551,34.180,10.742,43.457
1560169138.472,41.504,37.598,36.621,43.945,81.055
1560169138.475,42.969,35.645,40.527,46.387,50.781
1560169138.479,8.789,36.133,36.621,17.578,5.371
1560169138.483,-5.859,33.691,37.109,3.906,-5.371
1560169138.487,2.441,34.180,39.062,9.277,-18.555
1560169138.491,47.363,36.621,37.109,46.387,57.617
1560169138.495,45.898,35.156,37.598,50.293,99.609
1560169138.499,5.371,33.691,38.574,10.254,-2.441
1560169138.503,0.977,34.668,35.156,5.859,-44.434
1560169138.507,-1.953,33.203,33.203,0.000,-10.742
1560169138.511,22.461,30.762,30.762,24.414,-13.184
1560169138.514,38.086,31.738,29.785,39.551,23.438
1560169138.518,1.953,31.250,29.297,-1.465,119.141
1560169138.522,-12.695,29.297,26.367,-17.090,109.375
1560169138.526,-13.184,29.785,25.879,-17.090,-0.977
1560169138.530,13.184,27.832,29.785,10.254,-31.738
1560169138.534,37.109,28.320,33.691,33.691,14.648
1560169138.538,3.906,27.832,33.691,-0.488,26.367
1560169138.542,-8.789,26.855,30.762,-10.254,17.578
1560169138.546,-1.953,30.273,29.785,-3.418,-1.953
1560169138.550,22.949,31.738,29.785,18.555,-7.812
1560169138.554,51.758,31.250,29.297,47.363,43.457
1560169138.557,27.832,34.668,29.297,17.578,48.340
1560169138.561,4.883,34.668,27.344,2.930,1.953
1560169138.565,4.395,31.738,27.832,9.766,14.160
1560169138.569,29.785,32.715,27.832,29.297,48.340
1560169138.573,59.570,32.227,29.297,55.664,1.465
1560169138.577,33.203,33.691,28.809,29.785,-1.953
1560169138.581,18.066,36.621,25.879,10.254,34.180
1560169138.585,17.090,36.621,29.785,5.859,33.203
1560169138.589,19.531,37.109,33.691,10.742,26.855
1560169138.593,52.734,37.109,31.250,42.969,-36.133
1560169138.596,35.156,37.109,32.715,29.297,-32.715
1560169138.600,-3.418,33.203,34.668,-3.418,2.930
1560169138.604,-6.836,28.809,32.715,-17.090,42.480
1560169138.608,10.254,29.785,28.809,1.465,75.195
1560169138.612,42.480,33.691,30.273,40.039,63.477
1560169138.616,29.297,33.203,32.227,25.391,105.469
1560169138.620,-7.324,32.715,30.273,-4.883,125.977
1560169138.624,-11.230,32.715,30.273,-12.207,32.715
1560169138.628,0.000,33.691,32.227,0.977,17.578
1560169138.632,35.156,34.668,29.785,42.969,68.848
1560169138.636,32.715,33.203,32.227,31.250,81.055
1560169138.639,-3.418,31.250,33.691,-5.371,76.172
1560169138.643,-4.395,32.227,30.273,-10.254,7.812
1560169138.647,8.301,34.668,26.855,0.977,-1.465
1560169138.651,47.363,37.109,24.414,41.016,44.434
1560169138.655,56.152,36.621,24.902,49.805,62.988
1560169138.659,13.672,34.668,26.367,16.602,90.820
1560169138.663,1.465,34.668,28.809,4.395,93.262
1560169138.667,7.812,32.715,27.832,2.441,48.828
1560169138.671,38.086,31.250,26.367,41.504,35.156
1560169138.675,45.410,32.715,29.785,50.781,9.766
1560169138.679,4.883,31.738,29.297,14.160,-1.465
1560169138.682,-6.348,32.227,26.855,-4.395,51.270
1560169138.686,-6.348,34.180,27.344,-13.672,45.898
1560169138.690,21.484,34.180,27.344,20.508,48.340
1560169138.694,39.551,36.133,27.832,33.691,67.383
1560169138.698,1.953,35.156,26.855,0.488,36.133
1560169138.702,-8.301,34.180,29.785,-8.301,-28.320
1560169138.706,-10.254,33.691,32.227,-7.324,11.719
1560169138.710,5.859,32.715,31.250,11.230,36.621
1560169138.714,34.668,32.715,31.250,31.250,7.812
1560169138.718,14.648,34.668,31.738,15.137,-18.066
1560169138.721,-2.441,34.180,30.762,-0.977,20.996
1560169138.725,-0.977,30.273,32.227,-3.906,53.711
1560169138.729,21.973,31.738,33.691,21.484,26.367
1560169138.733,51.270,34.180,35.156,40.039,36.621
1560169138.737,26.367,36.621,38.574,11.230,25.391
1560169138.741,7.812,39.062,35.645,-1.465,34.180
1560169138.745,7.812,36.621,33.203,-3.418,59.570
1560169138.749,19.043,35.645,35.156,14.160,-3.906
1560169138.753,53.711,36.621,39.062,48.828,14.160
1560169138.757,39.062,35.645,41.992,27.832,50.293
1560169138.761,14.160,36.621,39.551,9.277,42.480
1560169138.764,9.766,36.133,37.109,8.789,24.902
1560169138.768,17.578,32.227,36.133,15.625,-7.812
1560169138.772,48.828,29.297,37.598,49.316,23.926
1560169138.776,29.297,27.832,38.574,33.691,41.016
1560169138.780,-4.395,28.320,37.109,-6.836,64.941
1560169138.784,-7.324,31.250,38.086,-10.254,44.434
1560169138.788,2.930,32.715,33.203,3.906,-25.391
1560169138.792,29.785,32.227,25.391,33.203,-36.133
1560169138.796,15.137,30.273,26.367,20.996,24.902
1560169138.800,-12.695,29.785,28.809,-5.859,85.938
1560169138.804,-20.020,30.273,28.809,-7.324,45.898
1560169138.807,-15.137,30.762,30.762,-5.371,-20.996
1560169138.811,18.066,31.250,31.738,27.832,-62.012
1560169138.815,20.020,30.273,31.250,32.227,-8.301
1560169138.819,-5.371,31.250,31.738,1.465,-12.695
1560169138.823,-12.207,30.273,30.273,-6.836,18.066
1560169138.827,-4.883,32.227,31.738,-3.906,69.824
1560169138.831,31.738,34.668,31.250,27.344,36.133
1560169138.835,41.016,34.668,31.250,35.645,91.797
1560169138.839,10.254,35.156,30.762,0.977,67.871
1560169138.843,-1.953,37.109,27.832,-9.277,17.578
1560169138.846,0.000,37.109,28.320,-2.930,14.648
1560169138.850,35.156,36.621,28.320,22.461,30.273
1560169138.854,46.875,35.645,27.832,38.086,69.824
1560169138.858,6.836,34.180,28.320,9.277,37.598
1560169138.862,-7.812,33.691,30.762,-7.324,82.520
1560169138.866,-6.836,34.180,32.715,-6.348,118.164
1560169138.870,20.020,35.156,32.227,22.461,54.199
1560169138.874,43.945,35.156,32.715,41.504,72.754
1560169138.878,10.254,37.598,34.180,8.789,45.410
1560169138.882,-0.977,37.109,35.156,-2.930,47.363
1560169138.886,6.836,37.109,36.133,4.883,6.836
1560169138.889,25.879,41.016,34.180,25.391,-44.922
1560169138.893,53.711,41.016,32.715,44.434,16.602
1560169138.897,26.855,39.551,31.250,15.625,25.879
1560169138.901,1.465,39.551,29.785,-12.207,4.395
1560169138.905,1.953,39.551,30.273,-9.277,2.441
1560169138.909,18.066,39.062,27.832,7.324,1.953
1560169138.913,45.898,38.574,26.367,34.180,12.207
1560169138.917,26.855,38.086,27.344,15.137,36.621
1560169138.921,-0.977,36.133,26.367,-11.719,62.012
1560169138.925,-4.395,37.598,26.855,-13.672,14.160
1560169138.928,15.625,37.109,31.250,7.324,14.648
1560169138.932,48.828,37.598,32.715,38.086,79.102
1560169138.936,26.855,36.133,29.785,21.973,50.781
1560169138.940,0.000,32.715,28.809,-0.977,38.086
1560169138.944,-4.395,33.691,29.785,-8.789,-12.207
1560169138.948,12.207,32.227,29.785,7.324,-24.902
1560169138.952,52.734,33.691,29.297,42.969,55.176
1560169138.956,40.527,35.156,29.785,23.926,35.156
1560169138.960,8.789,32.715,26.367,-7.812,-42.969
1560169138.964,-0.977,33.203,25.879,-13.184,3.418
1560169138.968,5.371,34.180,25.879,-2.930,36.621
1560169138.971,40.527,34.668,24.902,37.598,72.754
1560169138.975,40.039,34.668,24.414,33.203,36.621
1560169138.979,7.324,33.203,24.414,-1.465,38.574
1560169138.983,-1.953,34.180,24.902,-10.254,19.043
1560169138.987,0.488,35.156,20.996,-5.859,36.133
1560169138.991,31.250,35.156,19.531,31.738,36.621
1560169138.995,33.203,32.715,20.996,35.156,-5.371
1560169138.999,-3.418,29.297,20.020,-1.465,52.734
1560169139.003,-16.113,25.391,19.043,-17.090,57.129
1560169139.007,-14.160,25.879,20.996,-12.207,23.438
1560169139.011,17.090,28.320,25.391,20.996,16.602
1560169139.014,33.203,31.738,26.367,34.668,69.824
1560169139.018,7.324,35.156,25.879,3.906,55.664
1560169139.022,0.000,35.156,25.391,-5.371,26.367
1560169139.026,4.395,36.133,26.855,3.906,57.617
1560169139.030,35.156,38.086,27.832,34.180,78.125
1560169139.034,54.199,40.039,28.320,48.828,69.824
1560169139.038,20.508,37.598,33.203,17.578,91.309
1560169139.042,2.441,35.156,32.227,2.441,107.910
1560169139.046,4.395,35.645,32.227,3.418,57.617
1560169139.050,33.691,36.133,33.203,29.785,36.133
1560169139.053,54.688,37.598,31.738,52.246,18.555
1560169139.057,14.648,37.109,30.273,15.625,-34.180
1560169139.061,-7.324,34.668,27.344,-5.371,22.949
1560169139.065,-7.812,34.180,26.367,-1.953,104.980
1560169139.069,13.672,35.645,26.855,20.996,82.520
1560169139.073,45.898,37.109,30.762,44.434,69.336
1560169139.077,15.625,36.133,31.738,19.531,70.801
1560169139.081,-8.301,35.156,31.738,-4.395,62.500
1560169139.085,-7.324,32.715,32.227,-13.672,72.266
1560169139.089,9.766,32.227,30.762,10.254,60.547
1560169139.093,44.434,34.668,31.250,39.062,-16.602
1560169139.096,25.391,34.180,30.762,18.066,-17.090
1560169139.100,-10.254,33.203,32.227,-3.418,-22.461
1560169139.104,-20.508,30.762,34.180,-11.719,24.902
1560169139.108,0.488,29.297,31.738,1.953,63.477
1560169139.112,32.715,29.297,32.715,33.203,35.645
1560169139.116,8.789,27.832,32.715,20.020,74.707
1560169139.120,-14.648,26.367,32.715,-5.859,121.582
1560169139.124,-13.184,26.367,33.203,-11.719,55.664
1560169139.128,-0.977,27.344,29.785,1.465,-35.156
1560169139.132,38.086,30.273,30.273,40.039,-14.160
1560169139.136,27.832,32.715,31.250,31.738,44.434
1560169139.139,0.488,34.180,30.273,1.465,53.711
1560169139.143,3.418,34.180,33.203,0.000,-6.836
1560169139.147,12.207,33.203,32.227,8.301,-36.621
1560169139.151,45.410,33.691,29.785,43.945,38.574
1560169139.155,44.922,35.645,29.297,36.621,89.355
1560169139.159,10.742,38.086,25.879,-8.301,33.203
1560169139.163,-4.395,38.574,22.461,-18.066,-13.672
1560169139.167,-1.953,38.574,24.414,-11.719,21.484
1560169139.171,37.598,37.109,24.902,30.762,-3.906
1560169139.175,47.363,39.551,25.879,44.434,20.508
1560169139.178,9.766,37.598,26.367,4.395,3.418
1560169139.182,0.488,34.668,23.438,-10.254,-31.250
1560169139.186,1.465,34.668,26.367,-9.766,32.227
1560169139.190,30.762,33.203,27.344,20.996,69.336
1560169139.194,44.922,34.668,26.367,34.668,78.125
1560169139.198,13.184,32.227,30.273,7.324,22.949
1560169139.202,2.441,31.250,34.668,-3.418,28.809
1560169139.206,0.000,33.691,37.109,-6.348,56.641
1560169139.210,34.668,34.668,34.180,33.691,16.602
1560169139.214,49.316,33.691,34.180,53.223,-1.465
1560169139.218,11.719,32.227,39.062,16.113,20.996
1560169139.221,0.488,32.715,41.504,6.348,-9.766
1560169139.225,-6.836,31.738,38.574,0.977,-24.902
1560169139.229,11.230,30.273,36.621,20.508,17.578
1560169139.233,46.875,31.250,37.109,49.316,74.707
1560169139.237,26.855,30.762,35.156,23.926,56.152
1560169139.241,8.301,29.297,31.250,0.977,0.488
1560169139.245,8.301,31.738,31.738,-2.441,14.648
1560169139.249,28.320,35.156,30.762,23.438,33.203
1560169139.253,58.594,36.621,30.273,60.547,-15.137
1560169139.257,31.250,35.645,32.715,27.832,3.906
1560169139.260,7.812,30.762,30.762,3.906,5.859
1560169139.264,7.812,28.320,28.809,2.441,1.465
1560169139.268,15.137,30.762,29.297,12.695,26.855
1560169139.272,47.852,31.250,25.391,55.664,20.020
1560169139.276,28.320,33.691,24.414,35.645,35.156
1560169139.280,-5.859,32.227,29.785,5.859,44.434
1560169139.284,-11.230,31.250,29.785,8.301,18.066
1560169139.288,-1.465,32.715,25.879,2.930,25.391
1560169139.292,35.156,32.715,24.902,35.645,65.918
1560169139.296,23.926,34.668,28.809,36.133,60.059
1560169139.300,-3.906,36.621,29.297,5.371,58.594
1560169139.303,-5.371,35.156,30.762,-0.488,47.852
1560169139.307,8.301,35.645,34.668,8.789,51.270
1560169139.311,50.293,33.203,32.715,51.270,40.527
1560169139.315,41.504,31.738,35.156,43.457,62.012
1560169139.319,-1.953,30.762,36.621,8.301,50.293
1560169139.323,-9.277,29.297,33.203,-0.488,26.367
1560169139.327,3.906,28.320,31.738,-2.441,29.297
1560169139.331,40.039,28.320,32.227,31.738,25.391
1560169139.335,39.062,31.738,32.715,27.344,70.312
1560169139.339,3.418,31.250,32.227,-6.836,50.781
1560169139.343,-0.488,31.738,34.180,-14.648,39.551
1560169139.346,-9.277,33.691,33.691,-16.113,36.621
1560169139.350,19.043,34.668,30.762,19.043,31.250
1560169139.354,34.668,36.133,28.809,30.762,33.203
1560169139.358,1.465,35.156,31.250,-5.371,0.488
1560169139.362,-11.230,34.180,33.203,-17.090,-20.508
1560169139.366,-12.695,33.203,31.738,-8.301,66.406
1560169139.370,20.996,33.691,32.715,27.344,49.805
1560169139.374,37.109,34.668,33.203,44.922,-23.438
1560169139.378,0.977,33.691,34.180,9.766,-2.441
1560169139.382,-18.066,35.645,34.180,-9.766,11.719
1560169139.385,-14.648,37.109,29.785,-7.324,17.090
1560169139.389,22.461,37.109,28.320,27.344,13.672
1560169139.393,44.434,37.598,29.785,40.039,33.691
1560169139.397,13.184,37.598,29.785,8.301,-2.441
1560169139.401,-0.977,38.086,28.320,-3.906,-1.953
1560169139.405,0.000,38.086,26.855,-8.301,9.766
1560169139.409,23.926,35.156,26.367,16.113,19.043
1560169139.413,47.363,35.156,24.902,38.574,47.852
1560169139.417,19.043,38.574,25.391,6.836,-5.859
1560169139.421,-9.277,37.598,24.902,-15.137,80.566
1560169139.425,-18.555,35.156,25.879,-20.020,87.402
1560169139.428,-0.977,36.621,26.855,-0.977,-29.785
1560169139.432,32.227,36.621,27.832,38.086,-23.438
1560169139.436,5.859,32.715,28.809,14.648,35.645
1560169139.440,-22.949,32.715,28.320,-14.648,19.531
1560169139.444,-20.020,35.156,29.297,-12.695,-18.066
1560169139.448,-3.418,35.645,26.855,-1.953,36.133
1560169139.452,33.203,35.156,27.832,24.902,72.266
1560169139.456,20.508,35.156,30.762,12.207,95.703
1560169139.460,-2.441,36.133,29.297,-15.625,44.434
1560169139.464,-3.906,34.668,26.367,-24.414,-35.156
1560169139.468,1.953,33.203,28.809,-14.160,0.488
1560169139.471,41.992,34.668,33.691,24.902,8.301
1560169139.475,40.039,35.645,31.250,20.996,40.039
1560169139.479,3.418,35.645,30.762,-10.742,76.172
1560169139.483,-1.465,35.645,31.738,-15.625,24.902
1560169139.487,7.812,34.668,31.250,-4.395,-12.695
1560169139.491,40.527,36.621,31.250,35.156,5.371
1560169139.495,39.551,39.062,31.250,30.762,42.480
1560169139.499,-0.977,38.086,32.715,-9.277,26.855
1560169139.503,-8.301,38.574,33.203,-21.973,37.598
1560169139.507,6.836,40.527,33.691,-7.812,44.434
1560169139.510,38.086,39.551,32.227,21.484,30.762
1560169139.514,35.645,38.574,32.715,22.461,-8.789
1560169139.518,-3.418,36.621,32.227,-5.371,0.000
1560169139.522,-13.184,35.156,32.227,-10.742,25.879
1560169139.526,-9.766,34.668,32.227,-9.766,22.461
1560169139.530,14.648,30.762,31.250,15.625,42.969
1560169139.534,26.855,31.250,30.762,30.762,76.172
1560169139.538,-6.836,33.203,30.273,0.000,35.645
1560169139.542,-17.090,34.180,31.738,-13.672,12.207
1560169139.546,-9.277,35.156,32.715,-9.766,68.359
1560169139.550,19.043,34.180,32.715,26.367,31.250
1560169139.553,41.016,35.156,30.273,41.016,-32.227
1560169139.557,2.930,35.645,27.344,-2.930,45.898
1560169139.561,-10.742,35.645,25.879,-14.648,92.773
1560169139.565,-8.301,36.133,23.438,-8.789,51.270
1560169139.569,15.625,37.598,22.949,13.184,-22.461
1560169139.573,41.992,36.133,23.438,30.273,-15.625
1560169139.577,9.766,37.109,22.949,-1.465,59.570
1560169139.581,-9.277,39.062,21.484,-19.043,56.641
1560169139.585,-10.742,36.621,22.949,-13.184,62.988
1560169139.589,13.672,33.691,23.438,7.324,112.793
1560169139.592,48.340,32.715,23.438,43.945,72.266
1560169139.596,21.484,32.227,24.414,22.949,30.273
